filepath,filename,wnid,specific,coordinate,superordinate,domain
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/guacamole_n07583066_40.jpg,guacamole_n07583066_40.jpg,n07583066,Guacamole,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/guacamole_n07583066_41.jpg,guacamole_n07583066_41.jpg,n07583066,Guacamole,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/guacamole_n07583066_42.jpg,guacamole_n07583066_42.jpg,n07583066,Guacamole,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/guacamole_n07583066_43.jpg,guacamole_n07583066_43.jpg,n07583066,Guacamole,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/guacamole_n07583066_44.jpg,guacamole_n07583066_44.jpg,n07583066,Guacamole,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/guacamole_n07583066_45.jpg,guacamole_n07583066_45.jpg,n07583066,Guacamole,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/guacamole_n07583066_46.jpg,guacamole_n07583066_46.jpg,n07583066,Guacamole,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/guacamole_n07583066_47.jpg,guacamole_n07583066_47.jpg,n07583066,Guacamole,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/guacamole_n07583066_48.jpg,guacamole_n07583066_48.jpg,n07583066,Guacamole,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/guacamole_n07583066_49.jpg,guacamole_n07583066_49.jpg,n07583066,Guacamole,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/guacamole_n07583066_50.jpg,guacamole_n07583066_50.jpg,n07583066,Guacamole,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/guacamole_n07583066_51.jpg,guacamole_n07583066_51.jpg,n07583066,Guacamole,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/guacamole_n07583066_52.jpg,guacamole_n07583066_52.jpg,n07583066,Guacamole,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/guacamole_n07583066_53.jpg,guacamole_n07583066_53.jpg,n07583066,Guacamole,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/guacamole_n07583066_54.jpg,guacamole_n07583066_54.jpg,n07583066,Guacamole,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/guacamole_n07583066_55.jpg,guacamole_n07583066_55.jpg,n07583066,Guacamole,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/guacamole_n07583066_56.jpg,guacamole_n07583066_56.jpg,n07583066,Guacamole,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/guacamole_n07583066_57.jpg,guacamole_n07583066_57.jpg,n07583066,Guacamole,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/guacamole_n07583066_58.jpg,guacamole_n07583066_58.jpg,n07583066,Guacamole,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/guacamole_n07583066_59.jpg,guacamole_n07583066_59.jpg,n07583066,Guacamole,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/guacamole_n07583066_60.jpg,guacamole_n07583066_60.jpg,n07583066,Guacamole,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/guacamole_n07583066_61.jpg,guacamole_n07583066_61.jpg,n07583066,Guacamole,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/guacamole_n07583066_62.jpg,guacamole_n07583066_62.jpg,n07583066,Guacamole,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/guacamole_n07583066_63.jpg,guacamole_n07583066_63.jpg,n07583066,Guacamole,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/guacamole_n07583066_64.jpg,guacamole_n07583066_64.jpg,n07583066,Guacamole,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/guacamole_n07583066_65.jpg,guacamole_n07583066_65.jpg,n07583066,Guacamole,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/guacamole_n07583066_66.jpg,guacamole_n07583066_66.jpg,n07583066,Guacamole,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/guacamole_n07583066_67.jpg,guacamole_n07583066_67.jpg,n07583066,Guacamole,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/guacamole_n07583066_68.jpg,guacamole_n07583066_68.jpg,n07583066,Guacamole,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/guacamole_n07583066_69.jpg,guacamole_n07583066_69.jpg,n07583066,Guacamole,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/guacamole_n07583066_70.jpg,guacamole_n07583066_70.jpg,n07583066,Guacamole,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/guacamole_n07583066_71.jpg,guacamole_n07583066_71.jpg,n07583066,Guacamole,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/guacamole_n07583066_72.jpg,guacamole_n07583066_72.jpg,n07583066,Guacamole,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/guacamole_n07583066_73.jpg,guacamole_n07583066_73.jpg,n07583066,Guacamole,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/guacamole_n07583066_74.jpg,guacamole_n07583066_74.jpg,n07583066,Guacamole,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/guacamole_n07583066_75.jpg,guacamole_n07583066_75.jpg,n07583066,Guacamole,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/guacamole_n07583066_76.jpg,guacamole_n07583066_76.jpg,n07583066,Guacamole,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/guacamole_n07583066_77.jpg,guacamole_n07583066_77.jpg,n07583066,Guacamole,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/guacamole_n07583066_78.jpg,guacamole_n07583066_78.jpg,n07583066,Guacamole,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/guacamole_n07583066_79.jpg,guacamole_n07583066_79.jpg,n07583066,Guacamole,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/guacamole_n07583066_80.jpg,guacamole_n07583066_80.jpg,n07583066,Guacamole,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/guacamole_n07583066_81.jpg,guacamole_n07583066_81.jpg,n07583066,Guacamole,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/guacamole_n07583066_82.jpg,guacamole_n07583066_82.jpg,n07583066,Guacamole,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/guacamole_n07583066_83.jpg,guacamole_n07583066_83.jpg,n07583066,Guacamole,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/guacamole_n07583066_84.jpg,guacamole_n07583066_84.jpg,n07583066,Guacamole,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/guacamole_n07583066_85.jpg,guacamole_n07583066_85.jpg,n07583066,Guacamole,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/guacamole_n07583066_86.jpg,guacamole_n07583066_86.jpg,n07583066,Guacamole,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/guacamole_n07583066_87.jpg,guacamole_n07583066_87.jpg,n07583066,Guacamole,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/guacamole_n07583066_88.jpg,guacamole_n07583066_88.jpg,n07583066,Guacamole,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/guacamole_n07583066_89.jpg,guacamole_n07583066_89.jpg,n07583066,Guacamole,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/guacamole_n07583066_90.jpg,guacamole_n07583066_90.jpg,n07583066,Guacamole,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/guacamole_n07583066_91.jpg,guacamole_n07583066_91.jpg,n07583066,Guacamole,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/guacamole_n07583066_92.jpg,guacamole_n07583066_92.jpg,n07583066,Guacamole,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/guacamole_n07583066_93.jpg,guacamole_n07583066_93.jpg,n07583066,Guacamole,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/guacamole_n07583066_94.jpg,guacamole_n07583066_94.jpg,n07583066,Guacamole,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/guacamole_n07583066_95.jpg,guacamole_n07583066_95.jpg,n07583066,Guacamole,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/guacamole_n07583066_96.jpg,guacamole_n07583066_96.jpg,n07583066,Guacamole,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/guacamole_n07583066_97.jpg,guacamole_n07583066_97.jpg,n07583066,Guacamole,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/guacamole_n07583066_98.jpg,guacamole_n07583066_98.jpg,n07583066,Guacamole,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/guacamole_n07583066_99.jpg,guacamole_n07583066_99.jpg,n07583066,Guacamole,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_0.jpg,espresso_n07920052_0.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_1.jpg,espresso_n07920052_1.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_2.jpg,espresso_n07920052_2.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_3.jpg,espresso_n07920052_3.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_4.jpg,espresso_n07920052_4.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_5.jpg,espresso_n07920052_5.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_6.jpg,espresso_n07920052_6.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_7.jpg,espresso_n07920052_7.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_8.jpg,espresso_n07920052_8.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_9.jpg,espresso_n07920052_9.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_10.jpg,espresso_n07920052_10.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_11.jpg,espresso_n07920052_11.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_12.jpg,espresso_n07920052_12.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_13.jpg,espresso_n07920052_13.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_14.jpg,espresso_n07920052_14.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_15.jpg,espresso_n07920052_15.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_16.jpg,espresso_n07920052_16.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_17.jpg,espresso_n07920052_17.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_18.jpg,espresso_n07920052_18.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_19.jpg,espresso_n07920052_19.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_20.jpg,espresso_n07920052_20.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_21.jpg,espresso_n07920052_21.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_22.jpg,espresso_n07920052_22.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_23.jpg,espresso_n07920052_23.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_24.jpg,espresso_n07920052_24.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_25.jpg,espresso_n07920052_25.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_26.jpg,espresso_n07920052_26.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_27.jpg,espresso_n07920052_27.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_28.jpg,espresso_n07920052_28.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_29.jpg,espresso_n07920052_29.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_30.jpg,espresso_n07920052_30.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_31.jpg,espresso_n07920052_31.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_32.jpg,espresso_n07920052_32.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_33.jpg,espresso_n07920052_33.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_34.jpg,espresso_n07920052_34.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_35.jpg,espresso_n07920052_35.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_36.jpg,espresso_n07920052_36.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_37.jpg,espresso_n07920052_37.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_38.jpg,espresso_n07920052_38.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_39.jpg,espresso_n07920052_39.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_40.jpg,espresso_n07920052_40.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_41.jpg,espresso_n07920052_41.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_42.jpg,espresso_n07920052_42.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_43.jpg,espresso_n07920052_43.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_44.jpg,espresso_n07920052_44.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_45.jpg,espresso_n07920052_45.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_46.jpg,espresso_n07920052_46.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_47.jpg,espresso_n07920052_47.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_48.jpg,espresso_n07920052_48.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_49.jpg,espresso_n07920052_49.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_50.jpg,espresso_n07920052_50.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_51.jpg,espresso_n07920052_51.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_52.jpg,espresso_n07920052_52.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_53.jpg,espresso_n07920052_53.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_54.jpg,espresso_n07920052_54.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_55.jpg,espresso_n07920052_55.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_56.jpg,espresso_n07920052_56.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_57.jpg,espresso_n07920052_57.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_58.jpg,espresso_n07920052_58.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_59.jpg,espresso_n07920052_59.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_60.jpg,espresso_n07920052_60.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_61.jpg,espresso_n07920052_61.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_62.jpg,espresso_n07920052_62.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_63.jpg,espresso_n07920052_63.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_64.jpg,espresso_n07920052_64.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_65.jpg,espresso_n07920052_65.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_66.jpg,espresso_n07920052_66.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_67.jpg,espresso_n07920052_67.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_68.jpg,espresso_n07920052_68.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_69.jpg,espresso_n07920052_69.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_70.jpg,espresso_n07920052_70.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_71.jpg,espresso_n07920052_71.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_72.jpg,espresso_n07920052_72.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_73.jpg,espresso_n07920052_73.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_74.jpg,espresso_n07920052_74.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_75.jpg,espresso_n07920052_75.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_76.jpg,espresso_n07920052_76.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_77.jpg,espresso_n07920052_77.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_78.jpg,espresso_n07920052_78.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_79.jpg,espresso_n07920052_79.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_80.jpg,espresso_n07920052_80.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_81.jpg,espresso_n07920052_81.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_82.jpg,espresso_n07920052_82.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_83.jpg,espresso_n07920052_83.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_84.jpg,espresso_n07920052_84.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_85.jpg,espresso_n07920052_85.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_86.jpg,espresso_n07920052_86.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_87.jpg,espresso_n07920052_87.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_88.jpg,espresso_n07920052_88.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_89.jpg,espresso_n07920052_89.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_90.jpg,espresso_n07920052_90.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_91.jpg,espresso_n07920052_91.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_92.jpg,espresso_n07920052_92.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_93.jpg,espresso_n07920052_93.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_94.jpg,espresso_n07920052_94.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_95.jpg,espresso_n07920052_95.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_96.jpg,espresso_n07920052_96.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_97.jpg,espresso_n07920052_97.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_98.jpg,espresso_n07920052_98.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/espresso_n07920052_99.jpg,espresso_n07920052_99.jpg,n07920052,Espresso,Flora & Food,Plant,Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/police_van_n03977966_0.jpg,police_van_n03977966_0.jpg,n03977966,Police Van,Land Vehicle,Vehicle,Non-Living
/home/vmuser/Music/research_project/semantic-dementia-clip/data/raw/police_van_n03977966_1.jpg,police_van_n03977966_1.jpg,n03977966,Police Van,Land Vehicle,Vehicle,Non-Living
